age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,Private,133055,HighGrad,9,NotMarried,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
57,Private,61761,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,1672,45,United-States,<=50K
62,Private,103344,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,10520,0,50,United-States,>50K
29,Private,109814,Bachelors,13,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,225294,HighGrad,9,NotMarried,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,97277,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K
52,Private,146711,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28,Private,286452,dropout,6,NotMarried,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,20308,HighGrad,9,NotMarried,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,224203,CommunityCollege,10,Widowed,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Private,225978,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
23,Private,237720,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
31,Private,156743,Masters,14,Married,Sales,Husband,White,Male,0,0,76,United-States,>50K
31,Private,509364,dropout,3,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,45,Mexico,<=50K
46,Private,144351,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
18,Private,375515,dropout,7,NotMarried,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
57,Self-emp-not-inc,103529,Masters,14,Married,Tech-support,Husband,White,Male,0,0,38,United-States,>50K
25,Private,199472,CommunityCollege,11,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
32,Private,348152,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27,Private,221166,dropout,5,NotMarried,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
46,Federal-gov,341762,Bachelors,13,Married,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K
17,,634226,dropout,6,NotMarried,,Own-child,White,Female,0,0,17,United-States,<=50K
43,State-gov,159449,HighGrad,9,NotMarried,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,110238,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
19,Private,458558,HighGrad,9,Married,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
20,Federal-gov,340217,HighGrad,9,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,155106,CommunityCollege,10,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
90,Private,90523,HighGrad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,99,United-States,<=50K
25,Private,122756,dropout,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States,<=50K
27,Private,293828,HighGrad,9,NotMarried,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K
48,Private,299291,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
48,Federal-gov,483261,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
27,Private,122038,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
46,Private,160647,Bachelors,13,Widowed,Tech-support,Unmarried,White,Female,0,0,38,United-States,<=50K
32,Private,106541,dropout,3,Married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
22,Private,126945,CommunityCollege,11,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,188505,Bachelors,13,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
31,Private,377850,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
20,Private,193586,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,18,United-States,<=50K
28,Self-emp-not-inc,315417,Masters,15,NotMarried,Prof-specialty,Not-in-family,White,Male,2176,0,40,United-States,<=50K
40,Self-emp-inc,57233,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
39,Private,195253,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
54,Local-gov,172991,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
59,Local-gov,223215,CommunityCollege,10,Married,Protective-serv,Husband,White,Male,0,0,42,United-States,<=50K
17,Private,95799,dropout,7,NotMarried,Sales,Own-child,White,Female,0,0,18,United-States,<=50K
25,Self-emp-not-inc,213385,CommunityCollege,10,NotMarried,Craft-repair,Own-child,White,Male,0,0,80,United-States,<=50K
49,Local-gov,202467,HighGrad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
55,Self-emp-not-inc,145574,HighGrad,9,Separated,Exec-managerial,Not-in-family,White,Male,34095,0,60,United-States,<=50K
39,Private,147548,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,105216,CommunityCollege,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,<=50K
28,Private,77760,HighGrad,9,NotMarried,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
35,Private,167990,dropout,5,Married,Machine-op-inspct,Husband,White,Male,0,0,40,Canada,<=50K
44,Private,167005,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K
51,Private,108435,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
55,Private,56645,Bachelors,13,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
45,Local-gov,304973,HighGrad,9,Married,Protective-serv,Husband,White,Male,0,0,78,United-States,>50K
32,Private,42596,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
45,Private,220641,CommunityCollege,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,101452,Masters,14,Married,Exec-managerial,Husband,White,Male,15024,0,60,England,>50K
35,Private,188888,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
55,Local-gov,168790,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
59,Private,98361,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22,Private,401762,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,<=50K
46,Local-gov,160187,Masters,14,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,<=50K
23,Private,203715,HighGrad,9,NotMarried,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,144351,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
34,Private,420749,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,30,Germany,<=50K
51,Private,106151,dropout,7,Separated,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,362482,CommunityCollege,11,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
24,State-gov,38151,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Male,0,0,12,United-States,<=50K
20,Private,42706,CommunityCollege,10,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,72,United-States,<=50K
44,Private,126199,CommunityCollege,10,Separated,Transport-moving,Unmarried,White,Male,1831,0,50,United-States,<=50K
26,Private,165510,HighGrad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
35,Local-gov,216068,HighGrad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
23,Private,215624,CommunityCollege,10,NotMarried,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
40,Private,239708,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
49,Local-gov,199378,HighGrad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,230420,HighGrad,9,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
28,Private,395022,CommunityCollege,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,338620,Masters,14,Married,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
62,Private,210142,CommunityCollege,11,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,Private,446358,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
47,Local-gov,352614,CommunityCollege,12,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
36,Private,293528,CommunityCollege,11,NotMarried,Tech-support,Not-in-family,White,Female,0,0,3,United-States,<=50K
44,State-gov,55395,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,,128538,HighGrad,9,NotMarried,,Own-child,White,Female,0,0,20,United-States,<=50K
46,Private,428405,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
32,Private,126838,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,136836,CommunityCollege,12,Separated,Transport-moving,Unmarried,Black,Female,0,0,30,United-States,<=50K
48,Private,105838,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28,Private,139903,Bachelors,13,NotMarried,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
57,Self-emp-inc,106103,CommunityCollege,10,Married,Tech-support,Husband,White,Male,0,0,60,United-States,>50K
33,Private,186824,CommunityCollege,11,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,350387,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,15,United-States,<=50K
17,Private,142912,dropout,6,NotMarried,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
63,,321403,dropout,5,Separated,,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,114937,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
34,,286689,Masters,14,NotMarried,,Not-in-family,White,Male,4650,0,30,United-States,<=50K
35,Private,147258,CommunityCollege,10,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,1974,40,United-States,<=50K
20,Private,451996,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,149833,HighGrad,9,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,211968,CommunityCollege,10,NotMarried,Sales,Not-in-family,White,Female,0,0,24,United-States,<=50K
33,Private,287908,CommunityCollege,10,Married,Transport-moving,Husband,Black,Male,0,0,50,United-States,>50K
36,Private,166549,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,25216,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,286452,CommunityCollege,12,Separated,Sales,Unmarried,White,Female,3418,0,40,United-States,<=50K
47,Private,162034,Bachelors,13,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
30,Private,186932,Doctorate,16,Married,Prof-specialty,Husband,White,Male,5178,0,75,United-States,>50K
34,Private,82938,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,122048,HighGrad,9,NotMarried,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
33,Private,118710,CommunityCollege,11,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,243226,dropout,6,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
67,Self-emp-not-inc,268514,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,365289,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,165365,HighGrad,9,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,2885,0,40,Laos,<=50K
20,Private,219266,HighGrad,9,Married,Prof-specialty,Own-child,White,Female,0,0,36,,<=50K
24,Private,283757,Bachelors,13,NotMarried,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K
44,Federal-gov,206553,CommunityCollege,11,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,113364,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
28,Private,328949,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
19,Private,83930,HighGrad,9,NotMarried,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
31,Self-emp-not-inc,325355,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,1902,40,United-States,>50K
20,Private,131852,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,Private,119506,HighGrad,9,Separated,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
47,State-gov,100818,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
36,Private,162302,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
48,Private,182211,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
19,Self-emp-not-inc,194205,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K
22,Private,141040,HighGrad,9,NotMarried,Sales,Own-child,Black,Female,0,0,35,United-States,<=50K
56,Private,346033,dropout,5,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,177125,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
37,Private,241174,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,99,United-States,>50K
57,Local-gov,130532,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
38,Private,168496,CommunityCollege,12,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
34,Private,362787,HighGrad,9,NotMarried,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,,244771,dropout,7,Separated,,Unmarried,Black,Female,0,0,40,United-States,<=50K
38,Federal-gov,48123,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Self-emp-inc,173858,CommunityCollege,10,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1902,40,South,>50K
32,Private,207201,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
29,Private,37933,dropout,8,NotMarried,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
56,Private,33323,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,175943,CommunityCollege,11,Married,Exec-managerial,Wife,White,Female,7298,0,35,United-States,>50K
66,,306178,dropout,6,Separated,,Not-in-family,White,Male,2050,0,40,United-States,<=50K
71,Local-gov,229110,HighGrad,9,Widowed,Exec-managerial,Other-relative,White,Female,0,0,33,United-States,<=50K
20,Private,113511,dropout,7,NotMarried,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,333677,HighGrad,9,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,36,United-States,<=50K
42,Private,236021,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,,>50K
20,,371089,HighGrad,9,NotMarried,,Own-child,White,Female,0,0,40,United-States,<=50K
61,Private,115023,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
24,State-gov,133586,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
51,Private,91137,dropout,5,NotMarried,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,105598,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,352812,CommunityCollege,10,Married,Exec-managerial,Wife,White,Female,0,1902,40,United-States,>50K
31,Private,204829,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,247733,HighGrad,9,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,16,United-States,<=50K
36,,370585,HighGrad,9,Married,,Husband,Black,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,103257,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,178915,HighGrad,9,NotMarried,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,54260,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,55395,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,233511,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
49,Private,318331,HighGrad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,195985,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Self-emp-not-inc,38876,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
67,Self-emp-inc,81413,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,172618,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
36,Private,174717,Bachelors,13,Married,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
67,Private,224984,HighGrad,9,Widowed,Adm-clerical,Not-in-family,White,Female,15831,0,16,Germany,>50K
61,Private,423297,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
55,Local-gov,88856,dropout,4,NotMarried,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
23,,169104,CommunityCollege,12,NotMarried,,Own-child,Asian-Pac-Islander,Male,0,0,16,Philippines,<=50K
35,Federal-gov,39207,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,340018,dropout,6,NotMarried,Other-service,Unmarried,Black,Female,0,0,38,United-States,<=50K
20,State-gov,30796,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
51,Private,155403,HighGrad,9,Married,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
23,Private,238092,Bachelors,13,NotMarried,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,225605,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,24,United-States,<=50K
36,Private,289148,CommunityCollege,10,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,339863,HighGrad,9,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
27,Private,178778,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,80,United-States,>50K
29,Private,568490,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,State-gov,129345,CommunityCollege,10,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,447882,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
24,Private,314165,CommunityCollege,10,NotMarried,Exec-managerial,Own-child,White,Male,0,0,20,United-States,<=50K
39,Federal-gov,382859,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
51,State-gov,82504,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,149700,Bachelors,13,Married,Tech-support,Husband,White,Male,15024,0,40,United-States,>50K
62,Private,209844,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
49,Private,62546,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,Private,228686,dropout,7,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,326587,CommunityCollege,10,NotMarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,202091,HighGrad,9,NotMarried,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
54,Self-emp-not-inc,310774,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,450246,HighGrad,9,NotMarried,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
20,,84375,HighGrad,9,Married,,Wife,White,Female,0,0,45,United-States,<=50K
43,Private,142444,CommunityCollege,10,Separated,Sales,Unmarried,White,Female,0,0,55,United-States,>50K
26,Private,82246,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Male,0,1876,38,United-States,<=50K
24,Private,192766,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,53109,dropout,7,NotMarried,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,<=50K
45,Self-emp-inc,121836,CommunityCollege,10,Married,Prof-specialty,Wife,White,Female,0,0,40,,>50K
45,Self-emp-not-inc,298130,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K
26,Private,135645,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,265275,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
54,,410114,HighGrad,9,Married,,Husband,White,Male,0,0,40,United-States,<=50K
21,Without-pay,232719,HighGrad,9,NotMarried,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Private,167716,HighGrad,9,Separated,Other-service,Unmarried,White,Female,0,0,99,United-States,<=50K
68,Private,107627,CommunityCollege,10,Married,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K
21,Private,129674,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,Black,Male,0,0,48,Mexico,<=50K
28,Self-emp-inc,114053,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
46,Private,202560,HighGrad,9,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
35,Private,219902,HighGrad,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,48,United-States,<=50K
50,Self-emp-not-inc,192654,dropout,6,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K
48,Self-emp-inc,238966,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,,112942,dropout,6,NotMarried,,Own-child,White,Male,0,0,40,United-States,<=50K
59,Private,153484,Bachelors,13,Married,Craft-repair,Husband,White,Male,15024,0,50,United-States,>50K
23,Private,161874,CommunityCollege,10,NotMarried,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K
53,Private,260106,HighGrad,9,Widowed,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
50,Self-emp-inc,240374,Masters,14,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
32,,251612,dropout,3,NotMarried,,Unmarried,White,Female,0,0,45,Mexico,<=50K
53,Private,223696,dropout,8,NotMarried,Handlers-cleaners,Not-in-family,Other,Male,0,0,56,Dominican-Republic,<=50K
52,Private,176134,HighGrad,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,<=50K
38,Private,186959,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,456236,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,Private,98948,Bachelors,13,Married,Other-service,Wife,White,Female,0,0,32,United-States,<=50K
41,Private,166662,Masters,15,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,448626,CommunityCollege,10,NotMarried,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,167482,HighGrad,9,Married,Other-service,Husband,White,Male,0,0,60,United-States,>50K
45,Private,189792,Masters,14,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
31,Private,399052,dropout,5,Married,Farming-fishing,Wife,White,Female,0,0,42,United-States,<=50K
40,Private,104196,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
47,Self-emp-not-inc,152752,dropout,3,Married,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
53,Private,268545,HighGrad,9,Married,Craft-repair,Husband,Black,Male,0,0,40,Jamaica,<=50K
53,Self-emp-inc,148532,Bachelors,13,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
33,Local-gov,281784,Bachelors,13,NotMarried,Tech-support,Not-in-family,Black,Male,0,1564,52,United-States,>50K
24,Private,225724,Bachelors,13,NotMarried,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
34,Private,200192,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Self-emp-inc,170850,HighGrad,9,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
29,Federal-gov,224858,CommunityCollege,10,Married,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
61,State-gov,159908,dropout,7,Widowed,Other-service,Unmarried,White,Female,0,0,32,United-States,>50K
31,Private,115488,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,1268339,HighGrad,9,NotMarried,Tech-support,Own-child,Black,Male,0,0,40,United-States,<=50K
42,Private,195755,HighGrad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
50,Federal-gov,186272,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,181388,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,177181,dropout,4,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
74,Private,91488,dropout,2,Married,Transport-moving,Husband,Black,Male,0,0,20,United-States,<=50K
40,Private,230961,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
75,Self-emp-not-inc,309955,Masters,15,Married,Prof-specialty,Husband,White,Male,0,2174,50,United-States,>50K
40,Local-gov,63042,Bachelors,13,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
36,Private,29814,dropout,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
61,,116230,Bachelors,13,Married,,Husband,White,Male,0,0,40,United-States,>50K
42,,167678,dropout,7,Married,,Husband,White,Male,0,0,22,Ecuador,<=50K
28,Private,191088,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
19,Private,63814,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,18,United-States,<=50K
36,Private,285865,CommunityCollege,12,Separated,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
33,,160776,CommunityCollege,11,Separated,,Not-in-family,White,Female,0,0,40,France,<=50K
50,Federal-gov,299831,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,880,40,United-States,<=50K
47,Private,162741,CommunityCollege,12,Married,Prof-specialty,Wife,Black,Female,15024,0,40,United-States,>50K
48,Private,204990,HighGrad,9,NotMarried,Tech-support,Unmarried,Black,Female,0,0,33,Jamaica,<=50K
